run_id,sweep,scenario,model,arm,level,phrasing_idx,rep,blameworthiness,inferred_probability,inferred_alpha,inferred_cost,oracle_at_reference,oracle_at_inferred,error
baseline-low-2-2,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,low,2,2,45,30,20,70,0.10815333794642855,0.11419940000000016,
baseline-low-2-3,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,low,2,3,60,15,15,45,0.10815333794642855,0.1380661645089287,
baseline-low-2-4,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,low,2,4,40,20,15,75,0.10815333794642855,0.12077348571428562,
baseline-low-2-5,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,low,2,5,40,15,15,75,0.10815333794642855,0.12213410937500005,
baseline-low-2-6,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,low,2,6,40,25,25,70,0.10815333794642855,0.11823800223214247,
baseline-low-2-7,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,low,2,7,40,20,20,80,0.10815333794642855,0.12077348571428562,
baseline-low-2-8,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,low,2,8,55,30,20,75,0.10815333794642855,0.11419940000000016,
baseline-low-2-9,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,low,2,9,35,5,15,7,0.10815333794642855,0.2203260328125,
baseline-somewhat_low-0-0,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,somewhat_low,0,0,55,35,25,75,0.12795599687499992,0.1084307772321429,
baseline-somewhat_low-0-1,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,somewhat_low,0,1,65,35,20,70,0.12795599687499992,0.1084307772321427,
baseline-somewhat_low-0-2,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,somewhat_low,0,2,40,30,20,70,0.12795599687499992,0.11419940000000016,
baseline-somewhat_low-0-3,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,somewhat_low,0,3,30,25,15,50,0.12795599687499992,0.12708217767857113,
baseline-somewhat_low-0-4,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,somewhat_low,0,4,45,30,15,70,0.12795599687499992,0.11419940000000006,
baseline-somewhat_low-0-5,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,somewhat_low,0,5,50,30,15,30,0.12795599687499992,0.14149542366071433,
baseline-somewhat_low-0-6,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,somewhat_low,0,6,55,35,15,35,0.12795599687499992,0.1252394725446426,
baseline-somewhat_low-0-7,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,somewhat_low,0,7,65,30,20,70,0.12795599687499992,0.11419940000000016,
baseline-somewhat_low-0-8,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,somewhat_low,0,8,45,35,15,60,0.12795599687499992,0.10843077723214287,
baseline-somewhat_low-0-9,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,somewhat_low,0,9,55,25,20,70,0.12795599687499992,0.11823800223214288,
baseline-somewhat_low-1-0,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,somewhat_low,1,0,40,25,15,75,0.12795599687499992,0.11823800223214273,
baseline-somewhat_low-1-1,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,somewhat_low,1,1,40,30,20,75,0.12795599687499992,0.11419940000000016,
baseline-somewhat_low-1-2,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,somewhat_low,1,2,55,30,20,70,0.12795599687499992,0.11419940000000016,
baseline-somewhat_low-1-3,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,somewhat_low,1,3,60,30,15,70,0.12795599687499992,0.11419940000000006,
baseline-somewhat_low-1-4,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,somewhat_low,1,4,45,30,15,85,0.12795599687499992,0.11419940000000006,
baseline-somewhat_low-1-5,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,somewhat_low,1,5,65,25,20,80,0.12795599687499992,0.11823800223214288,
baseline-somewhat_low-1-6,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,somewhat_low,1,6,45,25,15,75,0.12795599687499992,0.11823800223214273,
baseline-somewhat_low-1-7,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,somewhat_low,1,7,45,30,20,70,0.12795599687499992,0.11419940000000016,
baseline-somewhat_low-1-8,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,somewhat_low,1,8,55,35,20,70,0.12795599687499992,0.1084307772321427,
baseline-somewhat_low-1-9,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,somewhat_low,1,9,70,40,20,80,0.12795599687499992,0.10084114285714289,
baseline-somewhat_low-2-0,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,somewhat_low,2,0,60,30,15,70,0.12795599687499992,0.11419940000000006,
baseline-somewhat_low-2-1,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,somewhat_low,2,1,65,30,15,70,0.12795599687499992,0.11419940000000006,
baseline-somewhat_low-2-2,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,somewhat_low,2,2,45,35,15,60,0.12795599687499992,0.10843077723214287,
baseline-somewhat_low-2-3,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,somewhat_low,2,3,55,35,15,75,0.12795599687499992,0.10843077723214287,
baseline-somewhat_low-2-4,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,somewhat_low,2,4,40,35,10,80,0.12795599687499992,0.10843077723214305,
baseline-somewhat_low-2-5,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,somewhat_low,2,5,65,35,25,70,0.12795599687499992,0.1084307772321429,
baseline-somewhat_low-2-6,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,somewhat_low,2,6,75,30,10,70,0.12795599687499992,0.1143856000000001,
baseline-somewhat_low-2-7,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,somewhat_low,2,7,70,40,20,75,0.12795599687499992,0.10084114285714289,
baseline-somewhat_low-2-8,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,somewhat_low,2,8,55,35,25,75,0.12795599687499992,0.1084307772321429,
baseline-somewhat_low-2-9,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,somewhat_low,2,9,40,30,20,75,0.12795599687499992,0.11419940000000016,
baseline-even-0-0,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,even,0,0,40,50,25,75,0.10583646919642843,0.0806249999999999,
baseline-even-0-1,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,even,0,1,70,50,20,80,0.10583646919642843,0.08062499999999985,
baseline-even-0-2,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,even,0,2,65,50,20,75,0.10583646919642843,0.08062499999999985,
baseline-even-0-3,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,even,0,3,60,50,15,70,0.10583646919642843,0.08062500000000007,
baseline-even-0-4,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,even,0,4,55,50,20,70,0.10583646919642843,0.08062499999999985,
baseline-even-0-5,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,even,0,5,30,50,20,75,0.10583646919642843,0.08062499999999985,
baseline-even-0-6,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,even,0,6,60,50,20,60,0.10583646919642843,0.08062499999999985,
baseline-even-0-7,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,even,0,7,40,50,20,75,0.10583646919642843,0.08062499999999985,
baseline-even-0-8,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,even,0,8,40,50,20,75,0.10583646919642843,0.08062499999999985,
baseline-even-0-9,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,even,0,9,40,50,25,60,0.10583646919642843,0.0806249999999999,
baseline-even-1-0,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,even,1,0,70,50,25,80,0.10583646919642843,0.0806249999999999,
baseline-even-1-1,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,even,1,1,60,50,25,60,0.10583646919642843,0.0806249999999999,
baseline-even-1-2,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,even,1,2,60,50,20,75,0.10583646919642843,0.08062499999999985,
baseline-even-1-3,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,even,1,3,70,50,20,75,0.10583646919642843,0.08062499999999985,
baseline-even-1-4,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,even,1,4,55,50,15,30,0.10583646919642843,0.09050118437500011,
baseline-even-1-5,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,even,1,5,55,50,15,70,0.10583646919642843,0.08062500000000007,
baseline-even-1-6,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,even,1,6,75,50,20,70,0.10583646919642843,0.08062499999999985,
baseline-even-1-7,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,even,1,7,55,50,20,30,0.10583646919642843,0.08145094285714273,
baseline-even-1-8,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,even,1,8,70,50,20,75,0.10583646919642843,0.08062499999999985,
baseline-even-1-9,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,even,1,9,55,50,25,70,0.10583646919642843,0.0806249999999999,
baseline-even-2-0,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,even,2,0,45,40,15,60,0.10583646919642843,0.10084114285714277,
baseline-even-2-1,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,even,2,1,60,50,25,70,0.10583646919642843,0.0806249999999999,
baseline-even-2-2,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,even,2,2,45,50,20,75,0.10583646919642843,0.08062499999999985,
baseline-even-2-3,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,even,2,3,60,50,20,20,0.10583646919642843,0.08981922857142845,
baseline-even-2-4,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,even,2,4,60,45,15,75,0.10583646919642843,0.09149614866071423,
baseline-even-2-5,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,even,2,5,60,50,15,75,0.10583646919642843,0.08062500000000007,
baseline-even-2-6,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,even,2,6,70,50,25,50,0.10583646919642843,0.0806249999999999,
baseline-even-2-7,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,even,2,7,60,50,20,75,0.10583646919642843,0.08062499999999985,
baseline-even-2-8,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,even,2,8,65,50,20,70,0.10583646919642843,0.08062499999999985,
baseline-even-2-9,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,even,2,9,60,50,15,50,0.10583646919642843,0.08062500000000007,
baseline-somewhat_high-0-0,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,somewhat_high,0,0,40,60,15,75,0.07273900223214282,0.05598354285714285,
baseline-somewhat_high-0-1,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,somewhat_high,0,1,55,65,10,80,0.07273900223214282,0.04335810937499988,
baseline-somewhat_high-0-2,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,somewhat_high,0,2,60,60,15,70,0.07273900223214282,0.05598354285714285,
baseline-somewhat_high-0-3,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,somewhat_high,0,3,45,55,15,75,0.07273900223214282,0.0686135450892856,
baseline-somewhat_high-0-4,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,somewhat_high,0,4,60,55,15,70,0.07273900223214282,0.0686135450892856,
baseline-somewhat_high-0-5,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,somewhat_high,0,5,60,65,15,75,0.07273900223214282,0.043358109375000016,
baseline-somewhat_high-0-6,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,somewhat_high,0,6,40,60,20,70,0.07273900223214282,0.055983542857142854,
baseline-somewhat_high-0-7,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,somewhat_high,0,7,40,60,15,75,0.07273900223214282,0.05598354285714285,
baseline-somewhat_high-0-8,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,somewhat_high,0,8,70,55,10,50,0.07273900223214282,0.0700781022321428,
baseline-somewhat_high-0-9,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,somewhat_high,0,9,70,60,20,75,0.07273900223214282,0.055983542857142854,
baseline-somewhat_high-1-0,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,somewhat_high,1,0,55,60,20,70,0.07273900223214282,0.055983542857142854,
baseline-somewhat_high-1-1,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,somewhat_high,1,1,60,60,20,70,0.07273900223214282,0.055983542857142854,
baseline-somewhat_high-1-2,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,somewhat_high,1,2,45,60,15,70,0.07273900223214282,0.05598354285714285,
baseline-somewhat_high-1-3,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,somewhat_high,1,3,40,65,20,70,0.07273900223214282,0.043358109374999995,
baseline-somewhat_high-1-4,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,somewhat_high,1,4,40,60,25,75,0.07273900223214282,0.05598354285714284,
baseline-somewhat_high-1-5,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,somewhat_high,1,5,40,50,25,50,0.07273900223214282,0.0806249999999999,
baseline-somewhat_high-1-6,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,somewhat_high,1,6,45,60,20,15,0.07273900223214282,0.0580512,
baseline-somewhat_high-1-7,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,somewhat_high,1,7,45,40,25,20,0.07273900223214282,0.11371341428571417,
baseline-somewhat_high-1-8,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,somewhat_high,1,8,40,70,20,75,0.07273900223214282,0.03141334285714294,
baseline-somewhat_high-1-9,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,somewhat_high,1,9,35,40,20,50,0.07273900223214282,0.10084114285714289,
baseline-somewhat_high-2-0,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,somewhat_high,2,0,35,60,15,50,0.07273900223214282,0.05598354285714285,
baseline-somewhat_high-2-1,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,somewhat_high,2,1,60,60,20,75,0.07273900223214282,0.055983542857142854,
baseline-somewhat_high-2-2,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,somewhat_high,2,2,65,60,10,25,0.07273900223214282,0.06815684285714281,
baseline-somewhat_high-2-3,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,somewhat_high,2,3,45,65,15,70,0.07273900223214282,0.043358109375000016,
baseline-somewhat_high-2-4,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,somewhat_high,2,4,45,60,10,30,0.07273900223214282,0.06540534285714279,
baseline-somewhat_high-2-5,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,somewhat_high,2,5,55,60,15,70,0.07273900223214282,0.05598354285714285,
baseline-somewhat_high-2-6,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,somewhat_high,2,6,60,60,20,75,0.07273900223214282,0.055983542857142854,
baseline-somewhat_high-2-7,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,somewhat_high,2,7,70,60,15,25,0.07273900223214282,0.059509061830357035,
baseline-somewhat_high-2-8,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,somewhat_high,2,8,55,60,15,50,0.07273900223214282,0.05598354285714285,
baseline-somewhat_high-2-9,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,somewhat_high,2,9,40,60,20,70,0.07273900223214282,0.055983542857142854,
baseline-high-0-0,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,high,0,0,65,75,20,70,0.012637604464285681,0.020816127232142902,
baseline-high-0-1,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,high,0,1,75,80,20,90,0.012637604464285681,0.012148114285714225,
baseline-high-0-2,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,high,0,2,50,70,15,60,0.012637604464285681,0.031413342857142965,
baseline-high-0-3,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,high,0,3,60,70,15,75,0.012637604464285681,0.031413342857142965,
baseline-high-0-4,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,high,0,4,70,80,15,60,0.012637604464285681,0.012148114285714228,
baseline-high-0-5,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,high,0,5,60,80,15,5,0.012637604464285681,0.012148114285714228,
baseline-high-0-6,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,high,0,6,60,75,20,70,0.012637604464285681,0.020816127232142902,
baseline-high-0-7,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,high,0,7,40,75,20,70,0.012637604464285681,0.020816127232142902,
baseline-high-0-8,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,high,0,8,40,75,15,70,0.012637604464285681,0.02081612723214291,
baseline-high-0-9,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,high,0,9,60,70,20,75,0.012637604464285681,0.03141334285714294,
baseline-high-1-0,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,high,1,0,40,75,20,65,0.012637604464285681,0.020816127232142902,
baseline-high-1-1,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,high,1,1,45,80,15,60,0.012637604464285681,0.012148114285714228,
baseline-high-1-2,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,high,1,2,45,70,20,20,0.012637604464285681,0.03141334285714294,
baseline-high-1-3,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,high,1,3,60,80,20,50,0.012637604464285681,0.012148114285714225,
baseline-high-1-4,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,high,1,4,60,75,20,40,0.012637604464285681,0.020816127232142902,
baseline-high-1-5,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,high,1,5,55,70,15,75,0.012637604464285681,0.031413342857142965,
baseline-high-1-6,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,high,1,6,30,75,20,80,0.012637604464285681,0.020816127232142902,
baseline-high-1-7,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,high,1,7,40,70,20,70,0.012637604464285681,0.03141334285714294,
baseline-high-1-8,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,high,1,8,65,60,20,70,0.012637604464285681,0.055983542857142854,
baseline-high-1-9,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,high,1,9,45,75,20,60,0.012637604464285681,0.020816127232142902,
baseline-high-2-0,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,high,2,0,40,60,20,75,0.012637604464285681,0.055983542857142854,
baseline-high-2-1,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,high,2,1,45,80,15,70,0.012637604464285681,0.012148114285714228,
baseline-high-2-2,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,high,2,2,40,65,15,60,0.012637604464285681,0.043358109375000016,
baseline-high-2-3,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,high,2,3,40,70,20,75,0.012637604464285681,0.03141334285714294,
baseline-high-2-4,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,high,2,4,45,70,20,75,0.012637604464285681,0.03141334285714294,
baseline-high-2-5,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,high,2,5,60,75,15,85,0.012637604464285681,0.02081612723214291,
baseline-high-2-6,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,high,2,6,40,60,20,70,0.012637604464285681,0.055983542857142854,
baseline-high-2-7,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,high,2,7,55,70,20,75,0.012637604464285681,0.03141334285714294,
baseline-high-2-8,sweep1_p0,s03_board,google/gemini-2.5-flash,baseline,high,2,8,45,70,15,60,0.012637604464285681,0.031413342857142965,
